""	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"
"ASV214|Eggerthellaceae"	0.000129366106080207	0.000235552763819095	0.0000626187146465174	0.000119086999669203	0.0000743914777123133	0.000154404385084536	0.000215499824906392	0.000338715140566783	0.0000694029954332829	0.0000906741623974249	0.0000643738835154578	0.000111196224270429	0.0000302718411333777	0	0.000150192031239942	0.0000511103728501699	0.0000624502349690091	0.0000982668189802361	0.0000571297989031079	0.000281469898358092	0.00013684570646596	0.0000336700336700337	0.000109249022221251	0.0000703521830282394	0.000262986698409623	0.000167283524663865	0.00019844468974413	0.0000488334900074471	0.0000949014211487817	0.0000659970169348345
"ASV207|Eggerthellaceae"	0.000310478654592497	0.000314070351758794	0.00016698323905738	0.000105855110817069	0.000163661250967089	0.000180138449265292	0.0000942811733965466	0.000112905046855594	0.0000416417972599697	0.000192682595094528	0.0000643738835154578	0.0000864859522103338	0.0000605436822667555	0.0000954001240201612	0.000107280022314245	0.000229996677825765	0	0.000110550171352766	0.0000428473491773309	0.0000938232994526974	0.000273691412931919	0.000134680134680135	0.000131098826665501	0.000112563492845183	0.000110731241435631	0.0000731865420404408	0.000148833517308098	0.000988878172650804	0.000106764098792379	0.000118794630482702
"ASV9698|Lachnospiraceae"	0.000206985769728331	0.000104690117252931	0.000250474858586069	0.000344029110155475	0.000148782955424627	0.000180138449265292	0.000121218651509846	0.0000282262617138986	0.0000277611981733132	0.000476039352586481	0.0000643738835154578	0.0000370654080901431	0.0000908155234001332	0.0000477000620100806	0	0.000344995016738647	0	0.0000982668189802361	0.000385626142595978	0.000156372165754496	0.0000684228532329798	0.000101010101010101	0.0000218498044442502	0.000182915675873422	0.000110731241435631	0.0000731865420404408	0.0000248055862180163	0.0000976669800148942	0.000225390875228357	0.00017159224403057
"ASV15690|Saccharofermentans"	0.0000776196636481242	0.0000523450586264657	0	0.000185246443929871	0.000267809319764328	0.000694819732880414	0.00028284352018964	0.00239923224568138	0	0.00172280908555107	0.000418430242850476	0.000172971904420668	0.0002724465702004	0.0000795001033501344	0.0000858240178513957	0	0	0	0	0.000250195465207193	0.000296499030676246	0.000673400673400673	0.000174798435554002	0.0000140704366056479	0.000595180422716514	0.000460029692825628	0.00053332010368735	0	0.000391468362238725	0.00113514869127915
"ASV13214|Ruminococcaceae_UCG-004"	0.0007503234152652	0.000601968174204355	0.000500949717172139	0.000211710221634138	0.000684401594953282	0.000617617540338146	0.000727311909059074	0.000395167663994581	0.000333134378079758	0.000249353946592918	0.000901234369216409	0.000852504386073291	0.000302718411333777	0.000636000826801075	0.0010513442186796	0.000511103728501699	0.00254484707498712	0.000565034209136357	0.000342778793418647	0.00037529319781079	0.000228076177443266	0.000202020202020202	0.000480695697773505	0.000253267858901662	0.000429083560563068	0.000334567049327729	0.000161236310417106	0.000256375822539097	0.000498232461031104	0.000118794630482702
"ASV11697|Ruminococcaceae"	0	0.000157035175879397	0.0000417458097643449	0.00014555077737347	0.0000148782955424627	0.00012867032090378	0.000026937478113299	0.000112905046855594	0.0000277611981733132	0.0000340028108990343	0.000160934708788644	0.0000247102720600954	0.0002724465702004	0.000620100806131048	0	0.000140553525337967	0.000124900469938018	0.000110550171352766	0.000014282449725777	0.000156372165754496	0.000205268559698939	0.000235690235690236	0.000109249022221251	0.0000281408732112957	0.0000138414051794538	0.0000731865420404408	0.000161236310417106	0.000317417685048406	0	0.0000395982101609007
"ASV8765|Cellulosilyticum"	0.00018111254851229	0.000418760469011725	0.00100189943434428	0.00043665233212041	0.00022317443313694	0.00110656475977251	0.000323249737359588	0.000479846449136276	0.00502477686936968	0.000306025298091309	0.00201168385985806	0.00144555091551558	0.000847611551734576	0.000636000826801075	0.0010942562276053	0.00205719250721934	0.000499601879752073	0.000319367161685767	0.00155678702010969	0.00121970289288507	0.00104915041623902	0.00185185185185185	0.000764743155548758	0.000675380957071098	0.000193779672512353	0.000115007423206407	0.000111625137981073	0.00131850423020107	0	0.0000923958237087684
"ASV8767|Cellulosilyticum"	0.0000258732212160414	0.000418760469011725	0.00100189943434428	0.00109824677472709	0.000044634886627388	0.000669085668699658	0.0000134687390566495	0	0.00312313479449773	0.000283356757491953	0.000595458422517984	0.0008030838419531	0.000787067869467821	0.00165360214968279	0.00178084837041646	0.0015333111855051	0	0.00024566704745059	0.00207095521023766	0	0.000205268559698939	0.000336700336700337	0.000262197653331003	0.000520606154408971	0.000567497612357606	0.0000104552202914915	0.000161236310417106	0.000122083725018618	0.0000949014211487817	0.000211190454191471
"ASV8768|Cellulosilyticum"	0.000310478654592497	0.000706658291457286	0.00269260472980025	0.000608666887198148	0.000595131821698506	0.000874958182145706	0.000107749912453196	0.0000564525234277972	0.000249850783559818	0.0000453370811987124	0.00043452371372934	0.0000123551360300477	0.0000908155234001332	0.000524700682110887	0.000107280022314245	0.00117553857555391	0	0.0000614167618626476	0.000628427787934187	0	0.000364921883909226	0.00195286195286195	0.000415146284440754	0.000914578379367112	0.000318352319127438	0.0000313656608744746	0.000768973172758505	0.000256375822539097	0.0000237253552871954	0.0000131994033869669
"ASV8766|Cellulosilyticum"	0	0.000392587939698492	0.000250474858586069	0.0000529275554085346	0	0.000154404385084536	0.000026937478113299	0.0000846787851416958	0.00700970253876157	0.000158679784195493	0.00138403849558234	0.00121080333094467	0.0002724465702004	0.00104940136422177	0.00188812839273071	0.00293884643888477	0	0.0000368500571175885	0.000228519195612431	0.0000938232994526974	0.000182460941954613	0	0.000742893351104508	0.0000984930562395351	0.000304510913947984	0.0000731865420404408	0.000173639103526114	0.000439501410067024	0	0.00017159224403057
"ASV8763|Cellulosilyticum"	0.0000258732212160414	0.00125628140703518	0.00152372205639859	0.000502811776381078	0.0000148782955424627	0.00133817133739932	0.0000538749562265981	0	0.00634343378260206	0.000328693838690665	0.00159325361700758	0.00156910227581606	0.0019071259914028	0.00144690188097245	0.00536400111571223	0.00173775267690578	0.00113971678818442	0.0000737001142351771	0.000828382084095064	0.000500390930414386	0.00123161135819364	0.000336700336700337	0.00131098826665501	0.000182915675873422	0.000678228853793237	0.000177738744955356	0.000173639103526114	0.000708085605107983	0	0.00034318448806114
"ASV8762|Cellulosilyticum"	0.000258732212160414	0.000444932998324958	0.000500949717172139	0.000555739331789613	0.0000743914777123133	0.000437479091072853	0.000134687390566495	0.000366941402280682	0.0014713435031856	0.0000793398920977467	0.000885140898337544	0.000568336257382194	0.000514621299267421	0.000413400537420699	0.0010084322097539	0.000881653931665431	0.0000780627937112613	0.000270233752195649	0.00104261882998172	0.000656763096168882	0.000273691412931919	0.00101010101010101	0.000131098826665501	0.00046432440798638	0.000152255456973992	0.000303201388453255	0.000235653069071155	0.000708085605107983	0.000201665519941161	0.000158392840643603
"ASV485|Bacteria"	0.0000258732212160414	0.000157035175879397	0.000125237429293035	0.0000793913331128019	0	0	0	0.0000282262617138986	0.000680149355246172	0.000453370811987124	0	0.00170500877214658	0	0	0	0	0	0	0	0	0.0000684228532329798	0.000134680134680135	0.000262197653331003	0.0000281408732112957	0.0000830484310767229	0.000909604165359764	0.000967417862502636	0	0	0.000277187471126305
"ASV15228|Ruminococcaceae_UCG-014"	0	0.0000261725293132328	0.0000626187146465174	0.000198478332782005	0.0000595131821698506	0	0.0000673436952832476	0.00183470701140341	0.0000416417972599697	0.0000226685405993562	0	0	0	0	0	0	0	0.000515900799646239	0.000128542047531993	0.000187646598905395	0.000159653324210286	0.000336700336700337	0.0000873992177770009	0.0000281408732112957	0.0000830484310767229	0.000376387930493695	0.000657348034777432	0.00034183443005213	0.000083038743505184	0.000593973152413511
"ASV7223|Clostridiales_vadinBB60 "	0.0000776196636481242	0.0000523450586264657	0.000480076812289966	0.000172014555077737	0.0000743914777123133	0.000540415347795877	0.000107749912453196	0.000112905046855594	0.0000416417972599697	0	0.000241402063182967	0.000111196224270429	0	0.000588300764790994	0.000171648035702791	0.00025555186425085	0	0	0.00342778793418647	0.0000938232994526974	0.000912304709773064	0	0.0000873992177770009	0.0000844226196338872	0.00189627250958517	0.000156828304372373	0.000235653069071155	0.000146500470022341	0.00041519371752592	0.000712767782896213
"ASV12914|Ruminiclostridium_5"	0.000465717981888745	0.00154417922948074	0.0010645181489908	0.00136288455176977	0.000848062845920371	0.00110656475977251	0.00142768634000485	0.000649204019419668	0.000638507557986203	0.00104275286757039	0.000981701723610731	0.000259457856631002	0.000908155234001332	0.00120840157092204	0.000836784174051108	0.00126498172804171	0.000858690730823875	0.00132660205623319	0.000928359232175503	0.000656763096168882	0.00104915041623902	0.000202020202020202	0.000502545502217755	0.00213870636405848	0.00348803410522236	0.00203876795684085	0.000917806690066603	0.00122083725018618	0.00268096514745308	0.000263988067739338
"ASV11566|Ruminococcaceae"	0	0	0	0	0	0	0	0.0000282262617138986	0	0	0	0	0	0	0	0.0131992537885564	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV7192|Clostridiales_vadinBB60 "	0.0000517464424320828	0.000104690117252931	0.000542695526936484	0.00014555077737347	0.000267809319764328	0.0000514681283615121	0.000175093607736444	0.000112905046855594	0.000111044792693253	0.000272022487192275	0.000177028179667509	0.000432429761051669	0.0000605436822667555	0	0.000300384062479885	0.0000766655592752549	0.000109287911195766	0.0000614167618626476	0.0000714122486288848	0.0000625488663017983	0.000228076177443266	0.000202020202020202	0.0000218498044442502	0.0000140704366056479	0.00167481002671391	0.00262426029316438	0.0044153943468069	0	0.000901563500913426	0.00188751468433627
"ASV18799|Mollicutes_RF39"	0	0.0000523450586264657	0	0	0.000148782955424627	0.00012867032090378	0.0000942811733965466	0	0.000124925391779909	0.0000453370811987124	0	0.0000370654080901431	0	0.0000159000206700269	0	0.0000511103728501699	0	0.0000368500571175885	0.0000285648994515539	0.000562939796716184	0.000707036150074125	0.0000673400673400673	0.000109249022221251	0.0000140704366056479	0	0.000282290947870272	0.00053332010368735	0	0	0.0000131994033869669
"ASV18692|Mollicutes_RF39"	0.000284605433376455	0.000471105527638191	0.000480076812289966	0.000370492887859742	0.0000297565910849253	0	0.00026937478113299	0.000508072710850175	0.0000277611981733132	0.0000680056217980686	0.00028968247581956	0.0000247102720600954	0.0000302718411333777	0.000159000206700269	0	0	0	0.000171966933215413	0.000157106946983547	0.000281469898358092	0.000319306648420572	0.0000336700336700337	0.000349596871108004	0.000576887900831563	0.00029066950876853	0.000324111829036238	0.000496111724360326	0	0.0000474507105743909	0.000224389857578437
"ASV18629|Mollicutes_RF39"	0.000284605433376455	0.000392587939698492	0.000521822622054311	0.00058220310949388	0.00050586204844373	0.000386010962711341	0.000444468388869434	0.000338715140566783	0.0000694029954332829	0.0000680056217980686	0	0	0	0	0	0	0	0.000122833523725295	0.0000571297989031079	0.00100078186082877	0.00212110845022237	0.000740740740740741	0.000131098826665501	0.00126633929450831	0.000484449181280884	0.00027183572757878	0.000248055862180163	0.00096446142764708	0.00056940852689269	0.0000263988067739338
"ASV18741|Mollicutes_RF39"	0.000672703751617076	0.0000785175879396985	0.000229601953703897	0.00014555077737347	0.0000297565910849253	0.000102936256723024	0.0000134687390566495	0.0000564525234277972	0.0000555223963466263	0.000170014054495172	0.000209215121425238	0	0.0000302718411333777	0.0000795001033501344	0	0	0	0.000135116876097825	0	0	0.0000456152354886532	0	0.000196648239998252	0	0.0000138414051794538	0.000554126675449052	0.00125268210400982	0	0	0
"ASV18659|Mollicutes_RF39"	0	0.000706658291457286	0.00152372205639859	0.000105855110817069	0	0.000514681283615121	0	0.000987919159986451	0	0.000124676973296459	0	0	0	0	0	0	0	0	0	0.000750586395621579	0	0.000471380471380471	0.00133283807109926	0.0000984930562395351	0.00243608731158387	0	0	0	0	0
"ASV18732|Mollicutes_RF39"	0.000491591203104787	0.00018320770519263	0.000584441336700829	0.0000132318888521336	0.000357079093019104	0.000437479091072853	0.000404062171699485	0	0.0000416417972599697	0.000192682595094528	0.00043452371372934	0.0000617756801502385	0.0002724465702004	0.0000954001240201612	0.0000643680133885468	0	0	0.000270233752195649	0.0000856946983546618	0.000125097732603597	0	0	0.000262197653331003	0.000140704366056479	0.0000553656207178153	0.000198649185538339	0.000272861448398179	0	0	0
"ASV15527|Ruminococcus_1"	0.000129366106080207	0.00458019262981574	0.0149241269907533	0.00223618921601059	0	0	0.0000134687390566495	0.0202664559105792	0	0.0000226685405993562	0.0000804673543943222	0	0.0000302718411333777	0	0	0	0	0	0.0000285648994515539	0.0000625488663017983	0.0000684228532329798	0.0000673400673400673	0.0000655494133327507	0.0000422113098169436	0.0000553656207178153	0	0	0.0000244167450037236	0	0.0000131994033869669
"ASV18355|Anaeroplasma"	0	0	0	0.000119086999669203	0.0000148782955424627	0	0.0000673436952832476	0.00019758383199729	0.000111044792693253	0.00023801967629324	0.0000321869417577289	0	0	0.0000636000826801075	0	0	0	0.000233383695078061	0.0014282449725777	0	0.0000912304709773064	0	0.000218498044442502	0.000253267858901662	0.000166096862153446	0.000115007423206407	0.00013643072419909	0.000781335840119154	0	0.000118794630482702
"ASV18361|Anaeroplasma"	0.00018111254851229	0.0000261725293132328	0.0000208729048821725	0	0.0000892697732547759	0.000360276898530585	0.0000538749562265981	0.0000282262617138986	0.0000416417972599697	0.0000113342702996781	0.000128747767030916	0.0000494205441201908	0	0	0	0.0000638879660627124	0	0.0000859834666077066	0.00117116087751371	0	0.00013684570646596	0	0	0.000309549605324253	0.000152255456973992	0.0000418208811659662	0.0000744167586540489	0	0	0.000659970169348345
"ASV18327|Anaeroplasma"	0.000465717981888745	0.00300984087102178	0.00110626395875514	0.00463116109824677	0.00432958400285663	0.000488947219434365	0.00206071707566738	0.00138308682398103	0	0	0	0.000148261632360572	0.000332990252467155	0	0	0	0.000359088851071802	0.000135116876097825	0.00585580438756856	0.00469116497263487	0.00597559584901357	0.00579124579124579	0.00148578670220902	0.00256081946222791	0	0.000752775860987391	0.000496111724360326	0.001501629817729	0	0
"ASV18362|Anaeroplasma"	0.000310478654592497	0	0	0.000185246443929871	0	0.0000257340641807561	0.000026937478113299	0.0000846787851416958	0	0.0000680056217980686	0.000563271480760256	0.000111196224270429	0.0000605436822667555	0.000143100186030242	0	0.000242774271038307	0.00109287911195766	0	0.000199954296160878	0.000187646598905395	0.0000228076177443266	0.000572390572390572	0.0000218498044442502	0.000140704366056479	0	0	0	0	0	0
"ASV18338|Anaeroplasma"	0.000439844760672704	0.000157035175879397	0	0.000383724776711876	0.000163661250967089	0	0.000525280823209331	0.0000564525234277972	0	0	0.00014484123790978	0.00663470804813561	0.000726524187201066	0.00114480148824193	0.0000643680133885468	0.000664434847052209	0.000187350704907027	0	0	0	0.0000228076177443266	0	0.0000436996088885004	0.000520606154408971	0	0	0.000086819551763057	0	0	0.0000263988067739338
"ASV18339|Anaeroplasma"	0.000155239327296248	0.000104690117252931	0.000208729048821725	0.0000793913331128019	0	0.0000514681283615121	0.000148156129623145	0	0.000319253778993101	0.000487373622886159	0.00156106667524985	0.0000123551360300477	0.000575164981534177	0.0000954001240201612	0.000665136138348317	0.00137998006695459	0.000405926527298559	0.000049133409490118	0.00115687842778793	0.000344018764659891	0.000205268559698939	0.000235690235690236	0	0.00112563492845183	0.000235303888050715	0.000418208811659662	0.000347278207052228	0.0004150846650633	0.000450781750456713	0.000409181504995974
"ASV18328|Anaeroplasma"	0.00129366106080207	0.00253873534338358	0.000480076812289966	0	0.000148782955424627	0.000540415347795877	0.00083506182151227	0.0000282262617138986	0.00112432852601918	0.000351362379290021	0.00136794502470348	0.000555981121352146	0.00127141732760186	0.00201930262509341	0.00750960156199712	0.00108609542306611	0.00313812430719271	0	0.0000428473491773309	0.0000938232994526974	0.00175618656631315	0.000235690235690236	0.000152948631109752	0.0000562817464225915	0	0.000313656608744746	0.000148833517308098	0.000280792567542821	0	0.00410501445334671
"ASV18326|Anaeroplasma"	0.000206985769728331	0.000549623115577889	0.000772297480640381	0.000185246443929871	0.000550496935071118	0.000308808770169073	0.000511812084152682	0.000677430281133567	0.00427522451869023	0.000702724758580043	0.000305775946698424	0.00305171859942178	0.000756796028334443	0.000174900227370296	0.00555710515587787	0	0.00109287911195766	0.000159683580842884	0.00032849634369287	0.00591086786551994	0.00540540540540541	0.00656565656565657	0.00231607927109052	0.00382715875673622	0.00076127728486996	0.00267653639462183	0.00157515472484403	0	0.0000711760658615863	0
"ASV18346|Anaeroplasma"	0.0000776196636481242	0.0000523450586264657	0.0000834916195286898	0.000198478332782005	0.0000148782955424627	0.0000257340641807561	0.000134687390566495	0	0	0.000532710704084871	0.000257495534061831	0	0	0	0.000171648035702791	0.00010222074570034	0.00440274156531514	0.000171966933215413	0.000257084095063985	0.0000625488663017983	0.000250883795187593	0.000538720538720539	0.0000218498044442502	0.000520606154408971	0.0000415242155383615	0.0000731865420404408	0.0000496111724360326	0.000378459547557715	0.000498232461031104	0.0000659970169348345
"ASV18356|Anaeroplasma"	0.000232858990944373	0.0000261725293132328	0.000146110334175207	0.000357260999007608	0.0000148782955424627	0	0	0	0.0000555223963466263	0	0	0.000383009216931478	0.0000302718411333777	0.000111300144690188	0.000150192031239942	0.000574991694564412	0.000156125587422523	0.0000122833523725295	0.000499885740402194	0.000125097732603597	0.000342114266164899	0.00037037037037037	0.0000873992177770009	0.000112563492845183	0.0000276828103589076	0.0000940969826234239	0.0000744167586540489	0.000183125587527927	0.000332154974020736	0.000131994033869669
"ASV18499|Mollicutes"	0.00036222509702458	0	0.000125237429293035	0.00014555077737347	0.000371957388561566	0.000102936256723024	0.000646499474719177	0.0000282262617138986	0.000166567189039879	0.000623384866482296	0.00299338558346879	0.000654822209592528	0.000332990252467155	0.0000477000620100806	0.000557856116034072	0.0000638879660627124	0	0	0.000628427787934187	0.000156372165754496	0.000752651385562778	0.000235690235690236	0.0000873992177770009	0.00130855060432525	0.000193779672512353	0.0000522761014574577	0.0000620139655450407	0	0	0.000197991050804504
"ASV210|Eggerthellaceae"	0.000491591203104787	0.000340242881072027	0.0000417458097643449	0.000172014555077737	0.000148782955424627	0.000360276898530585	0.000296312259246289	0.000112905046855594	0.000152686589953222	0.0000906741623974249	0.0000804673543943222	0.0000617756801502385	0.000181631046800266	0.0000477000620100806	0.000171648035702791	0.0000383327796376275	0.0000468376762267568	0.0000859834666077066	0.0000999771480804388	0.0000625488663017983	0.00013684570646596	0.0000336700336700337	0.0000655494133327507	0.000126633929450831	0.000193779672512353	0.000115007423206407	0.0000620139655450407	0.000402876292561439	0.000272841585802747	0.000277187471126305
"ASV70|Coriobacteriales"	0.0000258732212160414	0.000837520938023451	0.000396585192761277	0.000502811776381078	0.000163661250967089	0.000463213155253609	0.000161624868679794	0.00107259794512815	0.000360895576253071	0.00065738767738133	0.0000804673543943222	0.0000494205441201908	0	0	0.000321840066942734	0.000166108711763052	0.000390313968556307	0.00025795039982312	0.000199954296160878	0.000281469898358092	0.000273691412931919	0.000202020202020202	0.000218498044442502	0.000619099210648506	0.000442924965742522	0.000418208811659662	0.000260458655289171	0.0004150846650633	0.000747348691546656	0.0000527976135478676
"ASV8772|Cellulosilyticum"	0	0.000261725293132328	0.000354839382996932	0.000211710221634138	0.0000743914777123133	0.000154404385084536	0.0000538749562265981	0.0000846787851416958	0.000111044792693253	0.000158679784195493	0.0000965608252731867	0.0000370654080901431	0.0000302718411333777	0.000302100392730511	0.0000429120089256979	0.000600546880989497	0	0.000319367161685767	0.0000571297989031079	0	0.0000228076177443266	0.0000336700336700337	0.000699193742216007	0.00026733829550731	0.000124572646615084	0.000230014846412814	0.000384486586379253	0.000146500470022341	0.0000118626776435977	0.0000791964203218015
"ASV18762|Mollicutes_RF39"	0	0	0.000333966478114759	0.00014555077737347	0.000193417842052015	0.00195578887773746	0.00028284352018964	0	0.0000694029954332829	0.000170014054495172	0	0.0000123551360300477	0	0	0	0	0	0	0.0000428473491773309	0.000594214229867084	0.000364921883909226	0.000269360269360269	0.000131098826665501	0.000126633929450831	0.000235303888050715	0	0	0.000231959077535374	0	0
"ASV18670|Mollicutes_RF39"	0.000232858990944373	0.000130862646566164	0.00016698323905738	0.000754217664571618	0.000044634886627388	0.000102936256723024	0.000188562346793093	0.0000846787851416958	0.0000832835945199395	0.0000113342702996781	0.0000482804126365933	0.0000494205441201908	0.000575164981534177	0.000461100599430779	0.0000214560044628489	0.000549436508139327	0.000218575822391532	0.000700151085234182	0.000114259597806216	0.000656763096168882	0.000524575208119512	0.000202020202020202	0.000174798435554002	0.000450253971380732	0.000110731241435631	0.0000940969826234239	0.000148833517308098	0.000293000940044683	0	0
"ASV18739|Mollicutes_RF39"	0.000129366106080207	0.000157035175879397	0	0.000105855110817069	0.000104148068797239	0.000463213155253609	0.0000673436952832476	0.000225810093711189	0.0000277611981733132	0.000158679784195493	0	0.0000370654080901431	0.0000908155234001332	0.000365700475410618	0.000214560044628489	0.000523881321714242	0	0.000135116876097825	0.0000571297989031079	0.000531665363565285	0.000387729501653552	0.000538720538720539	0.000152948631109752	0.000154774802662127	0.0000138414051794538	0.000240470066704305	0.000161236310417106	0.0000610418625093089	0	0
"ASV18717|Mollicutes_RF39"	0	0	0	0.000780681442275885	0.000401713979646492	0.000566149411976633	0.000161624868679794	0	0.0000277611981733132	0.000192682595094528	0	0.0000247102720600954	0.000121087364533511	0.0000795001033501344	0	0	0	0.0011669184753903	0	0	0	0	0.000109249022221251	0	0.000539814801998699	0.000313656608744746	0.000186041896635122	0	0	0
"ASV18710|Mollicutes_RF39"	0.00018111254851229	0.00018320770519263	0.0000208729048821725	0.0000926232219649355	0.000535618639528656	0.000540415347795877	0.000228968563963042	0.000536298972564074	0	0.0000340028108990343	0.0000321869417577289	0	0	0	0	0	0.0000156125587422523	0.0000859834666077066	0	0.000125097732603597	0.000889497092028738	0.000235690235690236	0.000262197653331003	0	0.000262986698409623	0.00054367145515756	0.000830987138303546	0	0.000189802842297563	0
"ASV18350|Anaeroplasma"	0.0000258732212160414	0	0	0	0.0000297565910849253	0	0	0.0000564525234277972	0.0000555223963466263	0.000147345513895815	0.000209215121425238	0.000407719488991574	0	0.000111300144690188	0	0	0	0.000479050742528651	0.00184243601462523	0.000187646598905395	0.000342114266164899	0.000673400673400673	0.000480695697773505	0.00243418553277708	0	0.0000209104405829831	0	0	0	0
"ASV18500|Mollicutes"	0.000103492884864166	0.000104690117252931	0	0.000105855110817069	0.0000743914777123133	0	0.0000942811733965466	0.0000564525234277972	0.0000138805990866566	0.000158679784195493	0.000740299660427764	0.000123551360300477	0.0000908155234001332	0	0.0000858240178513957	0.000178886304975595	0.00276342289737865	0.00024566704745059	0.00152822212065814	0.000656763096168882	0.000547382825863838	0.000336700336700337	0.0000218498044442502	0.00108342361863489	0	0	0	0	0	0
"ASV536|Bacteria"	0.0000776196636481242	0	0.0000417458097643449	0.000277869665894807	0	0.0000772021925422682	0	0	0.0000832835945199395	0.000272022487192275	0	0.0000864859522103338	0	0	0	0.000025555186425085	0	0.000577317561508887	0	0	0.000752651385562778	0.0000336700336700337	0.000131098826665501	0.00019698611247907	0.000166096862153446	0.000397298371076679	0.000620139655450407	0	0.0000474507105743909	0.000475178521930809
"ASV15204|Ruminococcaceae_UCG-014"	0.000103492884864166	0.0000261725293132328	0	0.000674826331458816	0.000342200797476641	0	0.00056568704037928	0.000620977757705769	0.000291492580819788	0.000272022487192275	0	0	0	0	0	0	0	0.0000737001142351771	0.000271366544789762	0.0000625488663017983	0.00013684570646596	0.0000336700336700337	0.0000436996088885004	0.0000844226196338872	0	0.0000209104405829831	0.000210847482853139	0	0	0.0000395982101609007
"ASV18303|Pyramidobacter"	0.000155239327296248	0.000157035175879397	0.00016698323905738	0.0000264637777042673	0.0000297565910849253	0.000154404385084536	0.000215499824906392	0.000225810093711189	0.0000277611981733132	0.0000226685405993562	0.000112654296152051	0.000210037312510811	0.0000302718411333777	0.0000159000206700269	0.000386208080331281	0.00015333111855051	0.000109287911195766	0.000122833523725295	0.000199954296160878	0.0000938232994526974	0.000114038088721633	0.000168350168350168	0.000131098826665501	0.0000984930562395351	0	0.0000313656608744746	0.0000372083793270244	0	0.0000711760658615863	0.0000791964203218015
"ASV18302|Pyramidobacter"	0.000413971539456662	0.000837520938023451	0.000981026529462105	0.000251405888190539	0.00028268761530679	0.000772021925422682	0.000484874606039383	0.00019758383199729	0.000194328387213192	0.000362696649589699	0.000482804126365933	0.000914280066223529	0.000332990252467155	0.000174900227370296	0.000836784174051108	0.000396105389588817	0.00131145493434919	0.000552750856763828	0.00104261882998172	0.000469116497263487	0.000570190443608165	0.00037037037037037	0.000699193742216007	0.00039397222495814	0.000249145293230169	0.000585492336323526	0.000285264241507187	0.000537168390081918	0.000510095138674702	0.0000923958237087684
"ASV15534|Ruminococcus_1"	0.0052522639068564	0.000785175879396985	0.00342315640067628	0.00256698643731393	0.00373445218115813	0.00187858668519519	0.00576462031624599	0.00141131308569493	0.0000971641936065961	0.00122410119236524	0.00109435601976278	0.000123551360300477	0.000423805775867288	0.000588300764790994	0.000901152187439655	0.000268329457463392	0.00220137078265757	0.000233383695078061	0.00189956581352834	0.000218921032056294	0	0.000875420875420875	0.000262197653331003	0.000745733140099337	0.000539814801998699	0.000188193965246848	0.00013643072419909	0	0.00041519371752592	0.0000923958237087684
"ASV15515|Ruminococcus_1"	0.0186287192755498	0.0177449748743719	0.000208729048821725	0.00142904399603043	0.0183746949949414	0.020252708510255	0.0297120383589688	0.00787512701817771	0.0108962702830254	0.0111529219748833	0.00323478764665175	0.00551039066940127	0.0130168916873524	0.0000318000413400537	0.0257686613598816	0.00155886637193018	0.000374701409814054	0.000528184152018769	0.0092978747714808	0.0189523064894449	0.0140951077659938	0.0337373737373737	0.0415801778574082	0.0075839653304442	0	0.00356523011939862	0.00233172510449353	0.000952253055145219	0	0.0000527976135478676
"ASV15552|Ruminococcus_1"	0.0010608020698577	0.000628140703517588	0.000667932956229519	0.000661594442606682	0.000654645003868357	0.00257340641807561	0.00137381138377825	0.000338715140566783	0.000360895576253071	0.000884073083374892	0.000305775946698424	0.0000741308161802861	0.000151359205666889	0.000429300558090726	0.000343296071405583	0.0000766655592752549	0.0000624502349690091	0.0000368500571175885	0.000956924131627057	0.00131352619233776	0.00159653324210286	0.00154882154882155	0.00155133611554177	0.00046432440798638	0.000373717939845253	0.000700499759529933	0.000582931276123383	0.000427293037565162	0.000367743006951529	0.000237589260965404
"ASV15597|Ruminococcus_1"	0.000388098318240621	0.0000785175879396985	0.0000834916195286898	0.0000661594442606682	0.000252931024221865	0.000360276898530585	0.000511812084152682	0.0000564525234277972	0.0000971641936065961	0.0000566713514983905	0.000241402063182967	0.0000741308161802861	0.0000605436822667555	0.0000159000206700269	0	0.000191663898188137	0.0000468376762267568	0.000122833523725295	0.000214236745886654	0.000125097732603597	0.00013684570646596	0.000101010101010101	0.000196648239998252	0.000126633929450831	0.000138414051794538	0.0000731865420404408	0.000086819551763057	0.000146500470022341	0.000142352131723173	0.0000131994033869669
"ASV11905|Ruminococcaceae"	0	0.0000523450586264657	0	0.00014555077737347	0.000044634886627388	0.000205872513446049	0.000121218651509846	0.000112905046855594	0	0.000952078705172961	0	0.0000864859522103338	0.000121087364533511	0.000143100186030242	0	0.000447215762438987	0	0.000208816990333002	0.000257084095063985	0.0000625488663017983	0	0.0000336700336700337	0	0.0000562817464225915	0.0000830484310767229	0.0000731865420404408	0.000086819551763057	0.000280792567542821	0.000118626776435977	0.000105595227095735
